Employee _ID,Name,Department,Job _Role,Performance _Score,KPI _Score,Attendance ,Peer _Rating,Task_ Completion ,Work _Hours _Logged,Manager _Feedback,Training _Hours,Promotion _Eligibility
644265,Vritika Sen,IT,Data Analyst,61,94.59,83.2,4.2,78.45,52,4.4,25,No
400105,Dishani Master,HR,Employee Relations,62,81.98,91.77,3.4,84.01,46,4.5,6,No
308251,Zoya Bala,Marketing,Marketing Executive,64,88.02,79.02,4.3,98.94,39,3.1,25,No
750687,Pari Kaur,IT,Data Analyst,91,75.04,94.05,4.9,95.55,45,3.7,24,No
503002,Kanav Ramaswamy,IT,Data Analyst,63,73.42,94.37,4.3,91.67,41,4.6,13,No
751290,Shalv Bansal,Finance,Auditor,82,86.37,87.19,3,76.76,55,3.2,17,No
411962,Saksham Bains,HR,Recruitment Specialist,57,90.95,85.74,4.4,73.46,41,3.8,25,No
709673,Romil Banerjee,Finance,Auditor,53,83.22,99.94,4.3,99.49,47,3.9,19,No
217760,Indranil Tiwari,Marketing,SEO Specialist,97,68.02,83.14,4.1,96.99,45,3.9,22,No
211295,Zaina Barman,Marketing,Content Strategist,89,72.91,97.32,3.4,96.3,53,3.8,28,No
471878,Advik Walla,Marketing,SEO Specialist,54,67.48,91.74,4.6,81.53,44,4.9,10,No
271641,Riya Chandran,Sales,Business Development,52,74.48,80.85,3.6,81,38,3.6,26,No
124593,Vidur Sankar,Finance,Auditor,66,81.24,97.6,4.1,74.9,41,3.4,16,No
694265,Shlok Chander,Sales,Account Manager,52,62.94,83.09,3.3,78.55,35,3.8,9,No
625664,Divij Karan,Finance,Financial Analyst,90,94.91,96.75,4.4,97.81,35,4.9,14,Yes
427889,Mahika Rastogi,Sales,Sales Executive,55,87.73,75.87,3.8,84.26,45,3.6,30,No
833732,Hrishita Bali,IT,Software Engineer,79,76.94,82.78,3.6,76.47,47,3.1,14,No
651403,Vanya Brar,Marketing,Marketing Executive,90,90.4,87.75,3.2,96.58,47,4.2,14,Yes
322718,Vedika Kala,HR,Employee Relations,83,74.52,92.64,3.7,93.81,46,3.4,10,No
780208,Yasmin Tripathi,HR,Employee Relations,50,65.77,89.49,3.1,87.11,42,4.7,2,No
681449,Hunar Majumdar,Marketing,Content Strategist,66,67.54,92.27,3.5,89.75,52,4.1,7,No
543581,Divyansh Soni,Marketing,SEO Specialist,86,67.42,82.93,4.8,82.24,54,4,11,No
763808,Ela Bhatia,Marketing,SEO Specialist,97,66.75,89.69,4.3,76.99,48,3.5,22,No
233411,Tarini Khatri,HR,Recruitment Specialist,87,86.83,84.47,3.7,76.4,49,4.3,6,Yes
248169,Amira Sur,IT,Cybersecurity Specialist,50,90.86,86.69,3.8,86.12,45,4.3,30,No
651219,Dharmajan Choudhury,IT,Software Engineer,70,78.2,99.3,3.5,80.25,39,4.6,5,No
979897,Fateh Tella,Marketing,SEO Specialist,69,63.25,75.63,4.1,88.96,52,3.9,14,No
340413,Rhea Sahni,IT,Software Engineer,78,70.07,82.01,4.3,84.46,46,3.4,7,No
372813,Aradhya Sodhi,HR,Recruitment Specialist,98,73.11,82.69,3.2,96.82,43,4.3,10,Yes
547222,Shlok Luthra,Finance,Financial Analyst,95,87.99,84.89,3.2,78.29,49,4.6,0,Yes
703791,Uthkarsh Ganesan,Finance,Auditor,98,66.91,78.99,4.8,83.75,52,3.3,4,No
307534,Piya Comar,Marketing,SEO Specialist,52,61.88,85.78,3.1,89.84,41,3.6,1,No
567538,Anahi Jain,Sales,Sales Executive,97,69.74,80.05,4.6,99.09,44,3.8,20,No
265320,Prisha Vig,Marketing,Content Strategist,58,78.75,80.56,3.4,81.97,50,4.9,12,No
976051,Manjari Ram,HR,Employee Relations,95,63.94,82.99,4,98.72,54,3.8,21,No
146970,Adira Mahal,Finance,Accountant,68,86.04,80.49,3.4,73.16,48,3.2,23,No
168103,Shray Magar,Marketing,Content Strategist,99,86.38,83.11,3.7,72.15,35,4.1,5,Yes
286475,Adah Khalsa,Marketing,SEO Specialist,70,65.46,87.26,4.3,82.37,54,3.6,21,No
125136,Miraya Swaminathan,IT,Software Engineer,94,68.58,84.84,4.2,90.3,48,4,10,No
361400,Ranbir Raj,Finance,Auditor,94,87.95,87.67,4.1,98.14,47,3.9,3,No
815454,Pari Wason,HR,Employee Relations,61,85,91.58,3.5,88.12,42,3.8,5,No
702276,Akarsh Amble,Marketing,SEO Specialist,56,87.64,91.32,4.2,98.55,52,3.3,16,No
319589,Aarav Dugar,Sales,Account Manager,57,81.69,94.79,3.5,94.16,48,3.1,12,No
371544,Ivan Borah,Marketing,SEO Specialist,79,68.03,85.87,3.5,97.14,46,4.8,2,No
258361,Tanya Buch,HR,Employee Relations,66,76.58,90.42,5,73.01,46,4.5,2,No
884671,Nishith Chad,IT,Cybersecurity Specialist,56,81.01,85.7,4.6,84.18,38,3,30,No
646830,Abram Vala,Sales,Business Development,95,67.22,97.47,4.9,85.16,44,3.1,23,No
672927,Ritvik Hans,HR,Recruitment Specialist,88,91.7,88.76,3.9,95.57,55,4.9,20,Yes
438306,Vihaan Kota,Sales,Account Manager,65,65.71,82.87,4.8,93,51,4.4,27,No
691020,Aaryahi Ratta,Sales,Business Development,65,61.55,79.73,3.4,85.86,44,4,3,No
190216,Jiya Boase,Marketing,SEO Specialist,81,71.82,99.36,4.4,92.2,37,4,8,No
322688,Romil Sachdev,Finance,Accountant,68,70.29,80.18,4.5,93.24,44,3.1,6,No
838788,Ivana Edwin,Finance,Auditor,71,72.53,78.42,4.9,87.12,37,3.2,25,No
117267,Ivana Savant,HR,Employee Relations,69,75.07,95.76,4.2,75.94,41,3.2,23,No
505828,Samarth Dewan,Sales,Business Development,96,85.68,75.05,4.6,73.55,36,4.8,21,Yes
397805,Ryan Sawhney,Finance,Accountant,93,69.56,96.13,3.3,72.48,37,4.1,14,Yes
356762,Myra Bhargava,HR,Recruitment Specialist,58,90.67,85.35,4,91.37,47,3.9,14,No
662095,Nitara Srivastava,Finance,Auditor,74,90.47,86.25,4.4,92.37,47,3.7,23,No
117131,Jivin Som,Sales,Business Development,81,83.04,97.37,4.8,94.26,42,3.5,21,No
260881,Vaibhav Sem,IT,Cybersecurity Specialist,77,83.95,87.61,3.3,86.03,47,3.2,2,No
340172,Uthkarsh Kaur,IT,Data Analyst,99,77.08,81.51,3.3,92,53,4.6,18,Yes
982115,Onkar Jani,IT,Software Engineer,81,63.4,94.69,4.6,83.02,45,3.9,14,No
564969,Sahil Kapur,IT,Software Engineer,57,65.3,76.66,4.3,98.42,42,4.1,30,No
380163,Saanvi Mani,Sales,Business Development,66,87.12,92.37,3.7,76.93,36,4.3,21,No
605118,Vihaan Badal,HR,Recruitment Specialist,69,62.4,87.05,4,71.38,40,4.6,14,No
106592,Seher Chand,Finance,Financial Analyst,51,71.88,78.29,3.7,79.12,55,4.9,30,No
554972,Eshani Hayer,Sales,Sales Executive,75,81.53,95.52,4.5,86.57,45,3.3,24,No
700114,Nirvi Raman,HR,Recruitment Specialist,68,80.75,83.06,4.6,89.91,44,4.7,14,No
141061,Darshit Dugal,Marketing,Marketing Executive,88,68.87,78.83,3.6,84.36,55,3.7,9,No
456365,Oorja Sethi,Marketing,Content Strategist,83,71.02,96.39,3.3,74.56,40,3.1,14,No
275124,Mohanlal Ravel,Marketing,Marketing Executive,76,76.88,89.76,3,90.64,47,3.6,26,No
540124,Mohanlal Dutt,Marketing,Marketing Executive,86,82.68,78.96,4.8,83.09,45,4.1,5,Yes
753890,Dhruv Kala,Sales,Business Development,94,61.17,86.76,3.3,81.32,42,4.1,11,Yes
891556,Pari Savant,IT,Software Engineer,64,91.29,91.82,3.2,97.17,40,4.3,2,No
558903,Saira Sheth,Finance,Accountant,61,77.21,88.71,4.6,83.86,49,3.3,11,No
987617,Shray Venkataraman,Finance,Accountant,82,61.03,99.77,3.2,91.06,45,4.3,0,No
167991,Saksham Chana,Finance,Auditor,82,84.59,76.51,4,97.22,46,3.2,5,No
858589,Anay Wason,Marketing,SEO Specialist,66,61.25,86.58,3.1,93.01,41,4.2,15,No
257073,Saanvi Apte,IT,Data Analyst,54,87.99,90.31,3.4,70.36,41,3.6,5,No
574279,Rasha Doshi,Finance,Financial Analyst,87,92.01,98.38,4.3,93.73,53,3.1,9,No
832417,Shamik Anand,Finance,Financial Analyst,90,72.9,78.35,4.7,92.05,49,4.4,23,Yes
702394,Kimaya Ratta,Finance,Auditor,84,69.64,89.31,3.1,90.34,43,4.6,12,No
582854,Shamik Solanki,Sales,Sales Executive,81,85.97,76.36,3.4,93,43,4.6,2,No
650234,Vivaan Chandra,Sales,Account Manager,54,81.89,92.33,3.7,96.55,54,4.8,17,No
398486,Hansh Biswas,Sales,Sales Executive,99,89.63,81.6,4.1,80.24,39,3.6,6,No
789196,Umang Koshy,HR,Employee Relations,60,70.88,86.28,3.1,88.39,51,4.6,3,No
924525,Nehmat Srinivas,Finance,Auditor,99,69.24,85.79,3.9,76.52,45,4.4,28,Yes
848918,Khushi Grewal,IT,Data Analyst,50,68.27,78.16,3.7,93.31,52,4.6,16,No
226552,Hridaan Vig,Finance,Accountant,57,89.86,88.7,3.9,75.31,55,3.6,20,No
301213,Shlok Goswami,HR,Employee Relations,89,65.6,90.7,3.5,80.13,36,4.6,6,Yes
719823,Vritika Dhaliwal,Sales,Business Development,62,81.37,76.61,3.7,89.93,36,5,27,No
516027,Neelofar Srinivasan,IT,Data Analyst,85,61.76,94.79,3.3,90.95,48,4,28,No
684587,Charvi Kakar,Marketing,SEO Specialist,81,60.02,77.11,4.6,78.68,44,4.5,25,No
259100,Nakul Chakraborty,IT,Data Analyst,62,77.36,90.83,3.5,92.24,51,3.8,29,No
170458,Darshit Hari,IT,Data Analyst,82,85.28,89.45,3.5,75.81,51,3.1,19,No
963356,Arhaan Maharaj,Marketing,Marketing Executive,82,83.31,76.85,4.4,79.83,46,4,7,No
278127,Mannat Rama,Finance,Auditor,84,84.78,79.31,3.2,87.28,52,4.9,9,No
828437,Yashvi Dugar,IT,Data Analyst,88,76.39,77.65,3.7,90.2,54,4,21,No
522269,Uthkarsh Sanghvi,IT,Cybersecurity Specialist,78,90.65,81.57,5,87.9,46,3.8,15,No
325754,Vaibhav Bhargava,Finance,Financial Analyst,72,82.77,88.82,4.2,86.75,45,3.7,18,No
786317,Trisha Ravi,Finance,Accountant,96,92.23,94.96,4.9,97.52,54,3.3,24,No
965898,Divit Varma,Finance,Accountant,85,72.09,89.26,4.9,94.31,52,3.7,25,No
976433,Dhanuk Lad,Finance,Auditor,52,63.93,82.92,4.6,87.91,53,4.1,14,No
721313,Manjari Sankaran,Finance,Financial Analyst,50,66.39,97.17,3.8,73.59,43,4.2,0,No
288679,Siya Devi,Marketing,Marketing Executive,92,89.26,88.49,4.7,89.4,52,4.8,17,Yes
123430,Saanvi Bains,IT,Data Analyst,64,67.12,80.75,4.2,85.7,36,4,26,No
840182,Kimaya Chad,HR,Employee Relations,97,66.83,76.02,4.4,74.16,47,4.3,27,Yes
266462,Vivaan Goyal,IT,Data Analyst,97,70.41,83.59,4.5,75.64,40,4.2,10,Yes
273190,Vanya Varughese,HR,Employee Relations,76,62.75,92.91,3.1,81.59,52,3.1,18,No
983110,Bhavin Kumar,Finance,Financial Analyst,60,62.93,75.9,3.9,99.87,39,4.4,19,No
975459,Navya Varkey,Sales,Business Development,96,85.64,94.16,4.3,97.55,36,3.3,19,No
608934,Tara Sarma,Sales,Business Development,66,74.06,82.46,4,91.01,39,4.4,7,No
327094,Anaya Bhat,Sales,Business Development,95,93.6,86.32,3.3,71.27,36,4,27,No
872669,Kashvi Sunder,Marketing,Content Strategist,75,77.79,78.52,4.9,90.84,48,3.3,2,No
618726,Rati Lal,HR,Employee Relations,95,91.06,99.94,4,91.8,48,4.9,4,Yes
133279,Aradhya Saraf,HR,Recruitment Specialist,72,82.93,77.95,4.3,88.33,46,3.3,19,No
536321,Ranbir Behl,Sales,Business Development,78,87.39,98.26,4.4,93.38,37,3.6,30,No
186630,Tarini Hayer,Marketing,SEO Specialist,83,63.93,81.63,4.9,76.2,47,4.1,24,No
114913,Ayesha Baria,HR,Employee Relations,75,64.77,78.08,4.1,72.94,42,3.1,27,No
723352,Tarini Mander,Finance,Accountant,71,78.95,79.12,4,78.71,45,4.3,11,No
370045,Parinaaz Goswami,Finance,Accountant,70,70.8,83.12,4,79.8,51,4.7,20,No
420636,Nirvi Sabharwal,HR,Recruitment Specialist,90,81.23,96.19,3.5,76.25,43,3.1,24,No
204388,Raunak Hari,Marketing,SEO Specialist,55,84.12,81.88,4.6,97.82,54,4.1,6,No
697202,Renee Divan,HR,HR Manager,74,94.19,81.36,3.9,90.16,50,3.9,14,No
997340,Shlok Dar,Finance,Accountant,83,92.29,78.78,4.7,96.04,54,4.9,19,No
290559,Ela Kamdar,Sales,Business Development,78,62.29,93.4,3.4,86.56,47,4,11,No
891992,Raunak Khalsa,Sales,Account Manager,84,82.62,81.07,4.5,90.7,53,4.2,15,No
106984,Kashvi Warrior,Sales,Business Development,97,60.64,88.23,3,90.04,53,3.3,19,No
660308,Bhavin Comar,IT,Data Analyst,66,90.36,99.68,4.2,79.2,48,3.8,14,No
904099,Kiara Keer,HR,Employee Relations,74,93.8,76.06,3.1,70.63,54,3.7,19,No
320979,Zara Barad,HR,Recruitment Specialist,80,69.1,83.75,3.4,72.04,40,3.3,1,No
222337,Fateh Ravel,Marketing,Content Strategist,54,72.56,75.15,3.8,83.04,37,4.1,24,No
895447,Mamooty Dhaliwal,IT,Data Analyst,74,82.74,90.61,4.6,87.71,42,4.5,10,No
571585,Neelofar Raja,IT,Cybersecurity Specialist,85,78.54,78.49,3.7,96.87,52,4.7,16,No
202110,Romil Kothari,HR,Employee Relations,80,70,81.1,3.5,84.5,51,3.2,14,No
688803,Ela Behl,Marketing,Content Strategist,66,61.77,87.42,4.6,83.83,40,4.3,27,No
363816,Kimaya Sidhu,IT,Data Analyst,90,88.27,85.93,4.3,99.41,55,3.2,12,No
400076,Riaan Dara,HR,Recruitment Specialist,68,94.53,98.53,3.1,90.54,45,3.8,22,No
413996,Ivana Sengupta,Sales,Account Manager,53,82.49,82,3.2,72.64,47,3.5,22,No
562767,Vihaan Seth,Sales,Account Manager,91,87.66,79.24,4.8,87.46,55,3.1,5,No
262147,Zain Sampath,Marketing,Content Strategist,75,84.47,98.48,4.5,76.62,50,3.7,22,No
131523,Dhanush Sharma,Sales,Business Development,57,64.29,86.05,4.7,91.13,46,3.8,17,No
892225,Miraya Raja,Marketing,SEO Specialist,59,75.8,95.3,3.4,85.39,38,3.1,30,No
964950,Umang Kapoor,Sales,Sales Executive,78,62.59,95.19,4.3,95.6,39,4.5,21,No
585773,Kanav Virk,Marketing,Marketing Executive,72,85.42,78.67,3.4,96.4,51,3.5,20,No
393701,Devansh Ray,Marketing,SEO Specialist,72,89.1,98.35,3.1,90.41,38,3.6,1,No
879279,Riaan Badal,Marketing,Marketing Executive,67,70.99,85.99,4.2,71.93,49,3.7,22,No
134961,Kabir Sethi,Finance,Accountant,88,82.71,85.83,3.4,80.73,41,3.4,28,No
840376,Kavya Gade,IT,Data Analyst,69,65.98,96.51,4.5,92.22,51,3.9,5,No
770481,Madhav Tak,Finance,Accountant,77,63.18,99.62,4.7,88.57,48,5,24,No
901110,Gokul Chopra,Finance,Financial Analyst,93,88.06,83.82,4.6,98.95,50,4.5,10,Yes
865493,Anahi Dasgupta,Finance,Auditor,82,67.17,89.47,4.2,75.08,39,4.6,3,No
260922,Myra Jaggi,Marketing,Content Strategist,61,86.77,93.5,4,88.64,50,3.4,22,No
997940,Siya Gola,Sales,Account Manager,96,74.97,95.93,3.8,76.72,41,3.8,24,No
696765,Renee Kanda,Sales,Business Development,97,84.18,98.52,3.6,74.13,55,3.6,1,No
484703,Misha Balakrishnan,IT,Data Analyst,82,65.88,95.93,4.8,71.81,55,4.7,23,No
701483,Biju Chada,Sales,Account Manager,100,66.91,92.28,3.6,82.85,40,5,26,Yes
681137,Vedika Iyer,Marketing,Content Strategist,53,75.53,84.5,4.2,91.78,39,3.1,23,No
947639,Pari Yogi,Finance,Auditor,70,62.84,81.13,3.9,78.28,44,4.2,20,No
128097,Rania Tella,Marketing,SEO Specialist,91,84.78,80.43,4.6,71.8,51,4.8,12,Yes
559703,Kismat Bajwa,IT,Data Analyst,83,86.82,94.94,4.7,89.04,47,4.2,3,No
433550,Zara Sahota,Marketing,Content Strategist,53,78.59,99.97,4.9,93.3,44,4,11,No
512811,Amira Deshmukh,Finance,Auditor,68,60.22,99.92,3.5,90.85,37,4.2,7,No
783714,Piya Kulkarni,Marketing,Marketing Executive,79,68.11,82.26,4,96.26,46,4.9,25,No
932416,Vanya Rama,Finance,Financial Analyst,96,69.87,97.97,3.6,85.67,44,4.2,2,Yes
906767,Alisha Ramachandran,Marketing,SEO Specialist,52,89.94,93.4,3.8,76.97,48,3.6,24,No
584394,Lakshit Wali,HR,Employee Relations,95,70.72,99.65,4.4,87.01,52,3.3,13,No
268830,Emir Swaminathan,HR,Recruitment Specialist,93,63.53,80.89,4.8,98.12,39,4.2,19,Yes
761423,Ishaan Mane,Finance,Accountant,68,71.21,84.87,3.2,93.13,49,4.4,7,No
116739,Damini Magar,Sales,Sales Executive,63,66.25,79.75,3.2,88.94,43,4.7,30,No
472499,Charvi Sekhon,Finance,Financial Analyst,61,65.39,88.13,4.1,86.49,54,3.5,8,No
567481,Kabir Shanker,Marketing,Marketing Executive,63,61.75,78.94,4.1,87.33,50,3.8,2,No
816930,Zaina Dube,Sales,Sales Executive,59,68.55,84.54,3.2,98.53,40,4.5,6,No
831338,Darshit Borah,Finance,Auditor,85,75.06,85.01,3.2,98.73,47,3.9,1,No
304851,Saksham Cherian,Sales,Account Manager,95,94.32,87.99,3.7,96.15,38,3.6,15,No
743872,Ishita Varughese,Sales,Business Development,61,84.96,79.61,3,71.71,46,3.9,16,No
406110,Bhamini Shankar,HR,Recruitment Specialist,80,79.01,91.8,4.5,74.71,42,4.6,9,No
498810,Kashvi Chanda,HR,Employee Relations,68,80.5,92.61,3.3,98.12,50,3.6,8,No
702079,Kavya Arya,HR,HR Manager,91,64.63,98.63,3,95.49,54,4.1,12,Yes
962057,Aayush Chauhan,HR,Employee Relations,97,85.83,83.19,3.1,71.28,44,4.5,18,Yes
951525,Yakshit Kohli,IT,Data Analyst,75,71.03,90.1,4.9,87.93,41,3.5,17,No
847026,Aradhya Bajaj,Marketing,Content Strategist,70,85.97,84.74,3.9,91.5,40,3.3,7,No
429719,Kartik Chaudry,IT,Cybersecurity Specialist,70,84.36,82.66,3,91.57,40,4,6,No
256638,Yashvi Mangat,HR,Employee Relations,59,76.37,83.89,4.7,86.73,54,4.9,22,No
737016,Gatik Chaudhari,Sales,Account Manager,81,78.24,75.53,3.6,85.04,55,4.4,0,No
892397,Charvi Sengupta,IT,Cybersecurity Specialist,50,79.01,82.83,4.3,94.9,47,3.9,23,No
720127,Akarsh Setty,Sales,Business Development,95,86.1,79.25,4.7,98.9,44,4.8,10,Yes
988457,Amani Sethi,Marketing,Marketing Executive,71,77.5,95.68,3.5,93.35,49,4.2,23,No
598123,Tushar Mahajan,IT,Data Analyst,93,92.78,99.48,3.4,90.75,41,4,7,No
194533,Tarini Lad,Marketing,Marketing Executive,51,67.7,82.49,3.9,89.51,41,3.4,22,No
998986,Prisha Barad,Finance,Financial Analyst,85,80.49,87.62,4,76.77,38,3.9,21,No
643959,Vanya Hegde,IT,Cybersecurity Specialist,98,66.72,85.54,4.8,76.94,54,4.3,28,Yes
436654,Akarsh Kadakia,HR,Recruitment Specialist,61,69.15,82.09,4.9,81.5,48,3.3,26,No
326256,Hansh Shanker,Finance,Auditor,54,92.31,82.28,3.3,86.56,42,3.2,5,No
953883,Mamooty Kalita,Sales,Account Manager,79,67.55,84.17,3.5,98.37,38,4.6,1,No
281981,Abram Das,Finance,Accountant,63,70.75,89.89,4.6,81.18,47,4.1,17,No
313484,Ojas Bansal,IT,Software Engineer,53,67.9,79.68,4.1,77.46,45,4.8,19,No
854376,Diya Apte,Sales,Account Manager,81,89.89,79.06,4,96.62,42,3.3,20,No
582723,Shanaya Dâ€™Alia,Sales,Account Manager,91,75.89,95.4,4.3,84.37,47,5,26,Yes
360036,Abram Singhal,Sales,Business Development,100,80.98,98.84,3.9,91.55,47,4.5,11,Yes
513399,Kiaan Ganesh,Finance,Auditor,100,92.41,96.42,5,75.48,52,4.8,18,Yes
100021,Rati Hayre,Finance,Auditor,100,74.97,83.08,4.5,74.16,42,3.7,13,No
971093,Alia Chand,Finance,Financial Analyst,74,60.71,81.6,3.9,76.28,49,4.6,27,No
731049,Jivin Dash,Marketing,SEO Specialist,92,93.88,92.47,3.9,71.7,36,4.5,3,Yes
826752,Akarsh Jain,Finance,Auditor,57,93.9,88.6,3.7,75.94,41,5,6,No
745828,Aniruddh Upadhyay,Marketing,SEO Specialist,77,65.12,91.1,4.5,80.62,35,4.5,22,No
619015,Jivin Ben,IT,Data Analyst,87,89.86,83.43,4.3,78.28,54,4.1,2,Yes
992874,Ritvik Dixit,Sales,Business Development,95,70.56,96.27,4.7,71.35,49,4.1,4,Yes
898382,Dharmajan Kaur,Marketing,Content Strategist,79,75.36,75.99,3.5,81.45,45,4.3,9,No
484630,Tarini Anne,IT,Data Analyst,86,91.07,96.65,4.9,84.7,40,4.4,25,Yes
319787,Amani Babu,Finance,Accountant,97,94.18,79.7,4.6,99.24,52,3.1,15,No
666580,Chirag Gour,IT,Data Analyst,92,72.62,93.23,4.1,94.39,51,4,27,No
355918,Tiya Ramanathan,Finance,Financial Analyst,50,72.02,90.89,3.3,88.7,35,4.6,13,No
581294,Ranbir Bhattacharyya,Marketing,SEO Specialist,78,68.17,76.92,4.5,84.17,48,4.7,25,No
968669,Prerak Hayer,Sales,Sales Executive,92,91.19,90.33,3.5,94.32,46,4.3,19,Yes
515999,Kaira Barad,Sales,Sales Executive,83,77.77,78.01,4.4,72.66,45,4.4,18,No
816329,Nayantara Dar,HR,Recruitment Specialist,87,86.99,98.14,4.9,97.12,46,3.7,6,No
271872,Samar Arya,Sales,Sales Executive,82,84.09,94.56,3.3,85.33,47,3,22,No
147332,Navya Seshadri,IT,Cybersecurity Specialist,54,81.04,88.33,4.2,78.75,39,3.7,8,No
542687,Lakshay Manne,Sales,Sales Executive,59,74.08,76.1,4.4,89.46,43,4.9,1,No
454195,Yakshit Gill,IT,Cybersecurity Specialist,74,60.32,76.39,4.1,73.16,47,4.6,8,No
788011,Taran Magar,Finance,Financial Analyst,66,80.67,81.25,3.3,74.06,36,3.2,10,No
249172,Raunak Goda,IT,Software Engineer,82,75.56,78.03,3.3,94.77,53,3.6,9,No
811225,Amira Kumar,IT,Data Analyst,86,92.53,75.54,4.5,72.3,35,3.3,3,No
790332,Miraan Shetty,Marketing,Content Strategist,91,71.14,87.73,3,86.62,39,4.1,11,Yes
110121,Manikya Shukla,Marketing,Marketing Executive,57,92.03,84.22,3.3,72.04,53,3.5,20,No
481729,Onkar Atwal,Marketing,Content Strategist,69,63.06,77.36,4.6,97.34,40,3.2,11,No
898619,Priyansh Anand,HR,Recruitment Specialist,69,78.37,96.79,3.9,89.56,41,4.4,2,No
567306,Raghav Khurana,Marketing,SEO Specialist,74,74.75,77.08,3.4,81.27,48,3.1,9,No
929819,Divit Bhargava,IT,Data Analyst,78,78.12,89.23,4.2,71.73,36,5,29,No
968855,Ranbir Mani,Marketing,Marketing Executive,67,65.23,98.71,4,95.49,41,4.6,16,No
191069,Emir Krish,IT,Data Analyst,89,65.58,81.49,5,77.19,40,4.6,1,Yes
100227,Vihaan Garg,IT,Data Analyst,74,88.1,99.97,4,96.02,47,3.6,17,No
127118,Piya Ravi,Sales,Sales Executive,63,70.37,96.96,4.9,85.7,40,3.5,20,No
932669,Bhamini Uppal,HR,Employee Relations,78,75.37,80.05,4,85.28,54,4.7,21,No
923470,Aarna Kadakia,HR,Employee Relations,82,64.9,88.99,3.3,70.2,37,4.4,4,No
939040,Ahana  Gala,Sales,Business Development,57,92.35,82.34,3.1,72.12,39,4.1,14,No
388758,Vihaan Kala,Sales,Account Manager,75,62.64,77.99,3.3,79.59,55,4.8,19,No
614027,Mamooty Tripathi,Finance,Accountant,96,70.04,92.69,4.5,78.86,49,3,19,No
176348,Rati Upadhyay,IT,Cybersecurity Specialist,85,90.8,96.69,3.3,86.58,51,4.2,7,No
417386,Mahika Sant,Marketing,Marketing Executive,95,68.87,92.07,4.8,99.86,46,3.3,5,No
678362,Hrishita Jaggi,Marketing,Marketing Executive,56,64.38,93.62,3.8,81.4,55,3.1,24,No
120071,Tarini De,Finance,Accountant,50,63.63,85.22,4.6,75.39,53,4.3,29,No
656354,Amira Bhatti,Sales,Account Manager,70,69.16,86.81,3.3,81.7,46,4.3,12,No
317649,Samar Choudhury,Marketing,Content Strategist,86,85.49,98.21,4,92.11,42,3.9,6,No
723461,Hazel Ram,Marketing,Content Strategist,97,91.35,99.6,4.2,91.82,45,4.8,6,Yes
526841,Prisha Sen,IT,Software Engineer,53,69.43,89.92,4.7,83.64,45,3.1,6,No
583717,Eshani Batta,Sales,Business Development,73,74.3,86.68,3.5,95.52,35,3.4,9,No
746766,Samarth Bhat,HR,Employee Relations,55,65.89,95.95,4.4,76.48,52,4.8,22,No
431327,Nitara Bakshi,Sales,Sales Executive,96,88.4,80.25,4.8,96.91,47,4.9,4,Yes
491083,Heer Saxena,Sales,Sales Executive,90,69.68,79.51,5,90.05,46,3.1,12,No
975149,Ehsaan Biswas,IT,Software Engineer,55,75.47,89.02,4.2,88.46,36,3.1,20,No
499259,Farhan Anand,Finance,Auditor,67,68.43,99.53,4.9,91.84,39,4.3,24,No
847889,Veer Tara,HR,Recruitment Specialist,69,64.54,97.05,3.8,74.26,51,3.8,10,No
753580,Ritvik Lanka,HR,HR Manager,97,86.05,88.51,3.6,84.48,43,4.4,7,Yes
278760,Samarth Bhandari,HR,HR Manager,78,75.19,91.57,4.1,80.24,45,4.1,19,No
292074,Nayantara Kale,Sales,Sales Executive,72,62.44,84.79,3.8,79.51,40,3.2,25,No
137704,Himmat Bir,Finance,Financial Analyst,88,94.1,94.79,3.7,97.26,45,4.5,11,Yes
701024,Mannat Bhatnagar,HR,Employee Relations,65,67.32,89.31,5,90.73,37,3.1,29,No
648401,Jayesh Kala,Finance,Accountant,97,84.54,84.01,3.6,72.52,54,4.3,11,Yes
361661,Miraya Grover,Marketing,SEO Specialist,61,92.59,92.96,4.7,78.67,36,4.4,16,No
782255,Vedika Varkey,Finance,Accountant,75,73.28,78.75,3.3,96.87,36,4.3,9,No
391105,Baiju Yohannan,Marketing,SEO Specialist,94,87.22,82.6,3.7,91.45,45,3.5,22,No
366641,Khushi Edwin,IT,Software Engineer,89,70.63,91.44,4.2,99.39,46,5,29,Yes
371422,Hazel Tailor,HR,Employee Relations,59,62.13,85.14,4,97.82,38,3.3,20,No
774296,Kiaan Chatterjee,HR,Recruitment Specialist,59,74.97,89.91,3.1,97.16,37,3.7,29,No
917928,Himmat Chandran,Marketing,SEO Specialist,53,62.65,92.23,3.3,86.37,47,4.8,27,No
899345,Drishya Garde,Sales,Account Manager,54,73.67,76.73,4.2,99.75,41,4.8,2,No
976064,Jivika Rajagopal,IT,Data Analyst,52,88.52,92.6,4.5,97.06,39,4.5,19,No
784983,Raghav Mallick,Finance,Financial Analyst,95,60.34,83.06,3.2,93.5,48,3.3,17,No
947715,Purab Madan,Finance,Auditor,51,88.78,86.94,3.3,97.65,54,3.5,26,No
522322,Tara Arya,Marketing,Content Strategist,57,81.22,75.84,4.9,78.22,49,5,25,No
579876,Renee Sagar,HR,Employee Relations,64,90.86,84.29,4.3,86.74,38,4,10,No
